t,SNR
10.245,18.0078499654092
10.25,21.8700363450554
10.255,22.8509385088727
10.26,22.1023483905051
10.265,19.8219926955599
10.27,19.3341010896228
10.275,20.488984082229
10.28,17.8534666181965
10.285,11.7420512383424
10.29,16.4741915351731
10.295,16.6786810017178
10.3,14.3675845110846
10.305,16.9883773622681
10.31,22.734815423274
10.315,20.8328060263783
10.32,23.5574666999809
10.325,20.7201828944344
10.33,20.7858860523498
10.335,23.7721863003235
10.34,18.4205871593919
10.345,20.9820994140112
10.35,19.3545651155505
10.355,13.1051921177482
10.36,21.2765207569755
10.365,20.9598463402484
10.37,19.2057530694037
10.375,21.5800024227722
10.38,24.1979628059347
10.385,21.958079818348
10.39,20.0201930165744
10.395,20.9261534808181
10.4,19.2980352844699
10.405,22.3361640745199
10.41,13.6205868777325
10.415,17.1754049685139
10.42,18.3739330846599
10.425,18.6575457046751
10.43,11.5301033480763
10.435,17.2714566259537
10.44,23.7577926145946
10.445,19.8322005224612
10.45,17.9280810126161
10.455,21.2076522192273
10.46,22.2865695649442
10.465,19.8079652305814
10.47,20.0448851016309
10.475,14.2695527605316
10.48,14.0903698187767
10.485,20.5541209246557
10.49,15.979390055756
10.495,18.5839879379597
10.5,18.2975638353796
10.505,18.5225377930248
10.51,21.4655293811704
10.515,21.7303839260714
10.52,21.1059521454681
10.525,19.9237480170725
10.53,22.9107493466862
10.535,21.1330986229875
10.54,18.8522887528922
10.545,17.7190482205213
10.55,18.4352500638949
10.555,17.9224289677773
10.56,18.0673994711077
10.565,17.3993963707545
10.57,19.7871551884195
10.575,15.3022258901355
10.58,20.3832400238273
10.585,18.956007269267
10.59,21.8120707677788
10.595,21.7060973525473
10.6,18.6127106022644
10.605,18.7723488382432
10.61,13.5292758431064
10.615,10.7953010638451
10.62,13.3070352310722
10.625,14.1975789326844
10.63,12.5629094475368
10.635,21.964047598784
10.64,21.9415502678376
10.645,23.7581106250279
10.65,22.8168320574584
10.655,21.5917022654538
10.66,21.8917934129326
10.665,21.1089908083382
10.67,18.998394294275
10.675,4.66141730038893
10.68,17.6650139554223
10.685,10.7621815515609
10.69,14.5101555945725
10.695,21.6896168185413
10.7,20.7854324388329
10.705,25.7117672665876
10.71,20.9429126666126
10.715,23.3122218063983
10.72,25.7113576974389
10.725,19.8042955887422
10.73,19.6094348167849
10.735,20.0514974706669
10.74,15.4191036314206
10.745,4.70877466277678
10.75,18.0574817741797
10.755,22.524293398156
10.76,19.779849212634
10.765,12.6852014291574
10.77,24.7034009377411
10.775,23.8000864931818
10.78,22.7677160344601
10.785,26.5420086885384
10.79,22.5454338586517
10.795,21.2654937472992
10.8,23.3332496176186
10.805,13.3753487657939
10.81,6.31846757184201
10.815,16.7913614197728
10.82,18.1497743586704
10.825,20.6190341216734
10.83,22.9450089096449
10.835,23.7207139896199
10.84,24.8479861964633
10.845,20.0974581832517
10.85,22.1052924177361
10.855,21.0674845087609
10.86,19.2802451233783
10.865,13.6998708129351
10.87,15.6462226501638
10.875,15.9454129054214
10.88,12.2296944002007
10.885,18.3481886154085
10.89,14.4264240376347
10.895,24.1633508873473
10.9,22.6797463889382
10.905,23.2574028263432
10.91,23.379098328478
10.915,24.8417900549275
10.92,15.5324284995683
10.925,18.0049914073246
10.93,5.4751598451399
10.935,12.7479002800448
10.94,13.158064605449
10.945,18.6416107957819
10.95,23.1285507198355
10.955,22.0312611576062
10.96,23.7579034749291
10.965,25.2036635044617
10.97,23.9415251525243
10.975,23.5856195132791
10.98,21.6978619950213
10.985,19.6153872786747
10.99,18.8562988207218
10.995,14.0586832283953
11,16.8215000115723
11.005,2.26263854486243
11.01,20.8697232850343
11.015,23.1055319679313
11.02,24.8670313637846
11.025,25.2174597937313
11.03,23.6787585987456
11.035,27.3430174111095
11.04,24.3478639702752
11.045,20.9129496031359
11.05,15.3361099906119
11.055,20.7513436790932
11.06,13.043860843334
11.065,17.8352556589712
11.07,21.1732463571972
11.075,22.7031780809429
11.08,22.2253266886556
11.085,24.9778851648829
11.09,24.9248794749626
11.095,27.2860062958279
11.1,26.928071778004
11.105,20.4336186965241
11.11,22.0753037196955
11.115,19.1066961322898
11.12,13.3748061103299
11.125,15.7236304114426
11.13,16.7721097233397
11.135,22.3008436919242
11.14,24.341128384399
11.145,20.702463183441
11.15,23.5763137630006
11.155,18.4854154571699
11.16,24.4111701350523
11.165,20.5618217091216
11.17,19.0573422342241
11.175,15.0982675205562
11.18,14.6402064670743
11.185,18.9393682692458
11.19,16.3353098477771
11.195,22.6417412525772
11.2,20.479997539313
11.205,21.1117382799994
11.21,20.9919918863635
11.215,21.2512195427306
11.22,25.9229547886649
11.225,14.2105311534163
11.23,15.393204626091
11.235,16.9408992777473
11.24,16.9583825422095
11.245,20.2743179759635
11.25,22.1731422604506
11.255,21.1707434823941
11.26,23.2535712019033
11.265,22.439809736778
11.27,21.3750175808487
11.275,20.6075981377474
11.28,21.8501867395428
11.285,16.7528897541109
11.29,2.18673987928199
11.295,20.389021051316
11.3,22.3664600461626
11.305,20.9887479482849
11.31,20.9506401709304
11.315,23.642705338981
11.32,23.9138399234604
11.325,17.9584628382007
11.33,19.5053277495888
11.335,19.1916245144695
11.34,16.7112714922763
11.345,13.1922889543987
11.35,22.4099741881996
11.355,21.6703159531467
11.36,21.350960066629
11.365,23.7456225514201
11.37,21.063676684006
11.375,21.9853366629929
11.38,25.1391469307342
11.385,21.8491768855705
11.39,20.4464588792913
11.395,15.7295295864634
11.4,19.4488226745512
11.405,20.224430985645
11.41,19.8497509126716
11.415,20.6057485469974
11.42,22.0398185846021
11.425,20.5137501479677
11.43,24.4748477978618
11.435,17.9525333307277
11.44,18.5186075003599
11.445,18.87382682294
11.45,19.1190670844162
11.455,19.612484785916
11.46,23.1480386312204
11.465,21.4421009273418
11.47,24.3983509707595
11.475,17.2261296309914
11.48,26.664757020804
11.485,20.7423448608924
11.49,23.3497120403481
11.495,16.6938796402756
11.5,18.6447380287632
11.505,13.2538979551883
11.51,15.8555441956622
11.515,21.9024761161558
11.52,24.8285944653493
11.525,23.9367653571818
11.53,21.3927529130573
11.535,21.385776148117
11.54,21.5944460119174
11.545,20.9705643032325
11.55,21.5713424913423
11.555,14.8756380089619
11.56,8.017864262464
11.565,15.9256178744232
11.57,22.5141878614189
11.575,23.5955618429198
11.58,23.0450918757096
11.585,25.5074923560784
11.59,24.6374649101179
11.595,23.0681827276062
11.6,20.1675039704201
11.605,20.990703886424
11.61,16.1596955029622
11.615,14.571133328124
11.62,22.6298907248808
11.625,20.5821455676105
11.63,23.1637778261213
11.635,23.5848633985015
11.64,23.2250961510782
11.645,25.6937299802245
11.65,20.5030822792758
11.655,18.886885466263
11.66,19.5065736480842
11.665,16.0815247412317
11.67,16.4241694794726
11.675,21.319774714473
11.68,22.25264928156
11.685,25.8863375564369
11.69,23.6415790908744
11.695,23.5622469116869
11.7,22.9891479264198
11.705,22.1274405480174
11.71,20.8854999811484
11.715,14.8357200790536
11.72,16.0554717187058
11.725,24.542893845645
