t,SINR
12.245,-5.26701443794217
12.25,1.32539751491191
12.255,-5.24625531993594
12.26,-7.95996064751714
12.265,-17.5161952675568
12.27,-7.30526469700833
12.275,-13.3872798034663
12.28,-7.3197638352117
12.285,-1.66860119528286
12.29,-9.4944132724462
12.295,-1.61211828804448
12.3,-2.17383515071572
12.305,-1.32389101772502
12.31,-7.26720857458724
12.315,-1.22351830361777
12.32,-12.0126213772602
12.325,-10.2050811437474
12.33,4.91912151555676
12.335,1.1511591883741
12.34,-9.65524123067312
12.345,-2.41814323698567
12.35,8.47745264991789
12.355,4.98088851999864
12.36,19.3775005515873
12.365,1.50858944450403
12.37,-10.4226426886993
12.375,-3.4200811945087
12.38,-1.34943125341607
12.385,11.9565011053327
12.39,4.25277012883072
12.395,-11.2004028522678
12.4,-15.7153787053894
12.405,-2.7186047026
12.41,-16.8141871119229
12.415,-4.11484324210361
12.42,-7.51680176487486
12.425,28.5934600258461
12.43,-9.19373418114613
12.435,-3.64590967550482
12.44,-1.35247203052167
12.445,2.18037371184127
12.45,0.396162177735562
12.455,-16.6716143076393
12.46,-10.5283091433149
12.465,-6.93824002097328
12.47,0.582529451497038
12.475,-4.79858944091968
12.48,-14.3033982451715
12.485,4.32546741516528
12.49,-16.6020102356426
12.495,3.65001773006605
12.5,13.9835325345298
12.505,-9.81022655338737
12.51,-2.24328437765381
12.515,-4.6818654707307
12.52,1.54250274356064
12.525,-3.65251165913927
12.53,-12.7357369410819
12.535,11.0087721051089
12.54,-11.9492618549397
12.545,-14.8689330994441
12.55,-14.5154870690026
12.555,-10.852536107324
12.56,-11.9601543954205
12.565,5.41721038282392
12.57,-17.0868954687662
12.575,-4.84522695034723
12.58,-13.1630682782411
12.585,-0.388549813296009
12.59,-9.60989739647763
12.595,-3.092797333636
12.6,-5.92154249559004
12.605,5.99081360009136
12.61,-7.54986819136477
12.615,-17.3021716603393
12.62,-17.3828414387974
12.625,-8.76610368697563
12.63,-8.54056958902329
12.635,-9.42400845057975
12.64,-12.513181963115
12.645,-11.1097949220683
12.65,-1.22876240442264
12.655,-10.6737306567392
12.66,-14.2861076073708
12.665,0.837081784888127
12.67,-12.6218261544463
12.675,-10.0333541041324
12.68,-6.88022925421271
12.685,-11.6090223050216
12.69,-8.67800723645043
12.695,1.25788669243569
12.7,-3.67272477876818
12.705,-16.8256959762203
12.71,-7.47198198718587
12.715,2.612900234393
12.72,-10.3356414629684
12.725,0.299356451429347
12.73,-9.38443695068441
12.735,-18.8646012408217
12.74,-14.7843780956596
12.745,-13.0960406176369
12.75,-11.8694573481133
12.755,5.41622107309392
12.76,-10.4019456085071
12.765,10.5967915777012
12.77,13.4908153155156
12.775,-0.383156509729176
12.78,-9.72531537056508
12.785,-14.8987905837966
12.79,-12.819536380334
12.795,-11.6569461890888
12.8,8.8400409515561
12.805,14.6408417720172
12.81,-14.632041446993
12.815,-14.9415559234123
12.82,-9.12207051154985
12.825,-0.245680886248792
12.83,-2.90727343513358
12.835,-5.22408525836723
12.84,-12.7025385791634
12.845,-2.27208102046198
12.85,10.9587238459223
12.855,-3.96951690680156
12.86,0.560788609154578
12.865,19.9870529407024
12.87,9.09064924242616
12.875,-11.1482535321182
12.88,-9.62858045304328
12.885,-4.59671574609874
12.89,-1.4657972607847
12.895,-15.0422585308555
12.9,-11.635554792153
12.905,-7.09348613780274
12.91,-10.2673847854304
12.915,-5.9805072417385
12.92,-6.66736590898706
12.925,-12.3599252662896
12.93,14.8778519024222
12.935,6.37684143614424
12.94,-17.413688020109
12.945,-10.1281626916475
12.95,-9.51027975820882
12.955,-3.10662617104725
12.96,-8.69497953750357
12.965,-5.73951493173981
12.97,-7.26253208432166
12.975,-10.3269772305563
12.98,-2.27759763130217
12.985,5.4973341535042
12.99,-5.22971689345657
12.995,-7.82511420393587
13,-6.77831439131847
13.005,-13.5517541048259
13.01,-10.1405445849129
13.015,-10.4983909682697
13.02,-14.7850444935047
13.025,-8.97763231561719
13.03,-1.99881791343465
13.035,-10.8010194386186
13.04,-11.9756957590196
13.045,8.57930034681545
13.05,-7.06481309967349
13.055,-14.7376666824816
13.06,-1.65111369354207
13.065,-8.34264885112061
13.07,2.66546566331139
13.075,-1.79535978673785
13.08,-19.0170457240641
13.085,-3.55658041733757
13.09,-16.4962445221259
13.095,-13.8260559165226
13.1,-6.39925978173085
13.105,-14.6679361631734
13.11,-1.49721329241864
13.115,-0.167123117372824
13.12,-20.6875241199499
13.125,-18.9251431614211
13.13,-11.2408194056542
13.135,-6.9311610614526
13.14,-16.0361981017165
13.145,-12.8680791150308
13.15,-13.3456525538582
13.155,-17.5424578776888
13.16,-18.9204275895385
13.165,5.05155753990691
13.17,-11.0720567899541
13.175,-11.9820358471212
13.18,-13.2819547189397
13.185,-15.2352260407007
13.19,-4.32528839689653
13.195,-21.2273007492925
13.2,-13.7269950593627
13.205,-4.23341471112865
13.21,-16.9884848701392
13.215,-18.244588615143
13.22,-4.56216860922969
13.225,-17.1030577456377
13.23,-7.91102567483617
13.235,-18.0065235186259
13.24,-12.6331202960344
13.245,-2.56993186565541
13.25,-14.2882921428917
13.255,-18.8604097529253
13.26,-16.0040876123283
13.265,-19.0981679156591
13.27,-19.9500510630749
13.275,-19.0610755945741
13.28,-6.94052866818021
13.285,-9.78934200016496
13.29,-11.8278428165022
13.295,-11.8751127436025
13.3,-17.0243410587674
13.305,-10.2006063384449
13.31,-14.3710509104569
13.315,-11.0071307206276
13.32,-17.0451477296721
13.325,-11.8714570188506
13.33,-18.2938263569567
13.335,-12.7486214620284
13.34,6.96565932827653
13.345,-16.7444840342627
13.35,-1.96022455749385
13.355,-14.8071340799319
13.36,-15.0030527233235
13.365,-14.5701031024123
13.37,-7.09756363234636
13.375,-11.590533064667
13.38,-13.9186019789804
13.385,-15.5406097855646
13.39,-11.3509649099733
13.395,-7.17817313469747
13.4,-19.162571407522
13.405,-14.9568863855343
13.41,-19.3395425741375
13.415,-7.33393184802348
13.42,-8.09194055706481
13.425,-4.95492859351204
13.43,-11.8539664852613
13.435,-11.5963102483124
13.44,-10.2641958838083
13.445,-13.2523203888849
13.45,-12.8823389471662
13.455,-2.47010855328142
13.46,-13.5210265741558
13.465,-11.3809539822701
13.47,-5.09971190154708
13.475,10.2312826036185
13.48,-13.5359368134044
13.485,-10.3082486576582
13.49,-5.2920840228137
13.495,-8.12467552439004
13.5,-9.25616487701831
13.505,-3.78898996788985
13.51,-2.11711374593752
13.515,0.526738562179247
13.52,-6.88472988351609
13.525,-1.36037588566079
13.53,-16.9537598133101
13.535,-9.67520164202768
13.54,-17.0438018910559
13.545,-13.9657283167885
13.55,-17.4791695523629
13.555,-17.4546361013851
13.56,-8.6870307783446
13.565,-21.9731585318236
13.57,-3.90782587629293
13.575,-6.75711796287403
13.58,-15.7565458058813
13.585,11.3080530970126
13.59,-10.0713452912336
13.595,-16.3194520049829
13.6,-12.6684237257041
13.605,-16.482409028747
13.61,-6.98979287563246
13.615,-1.86979562473922
13.62,-14.5428926135217
13.625,-14.6993893352633
13.63,-19.3404165634775
13.635,-12.870529570908
13.64,-6.36479465720315
13.645,-17.8462749777269
13.65,-10.4062351927561
13.655,-20.8846892204793
13.66,-5.81615796021532
13.665,-13.8940074381119
13.67,-19.5273660167788
13.675,-14.2954810364911
13.68,-16.2804062118694
13.685,-17.1973618831924
13.69,-17.0931105918027
13.695,-14.5400718156063
13.7,-9.12812875334455
13.705,2.39914322242143
13.71,-8.76159932703425
13.715,-13.2887165651291
13.72,-15.6532642786685
13.725,-20.4842039151437
13.73,-17.5918133394236
13.735,-22.1897649634693
13.74,-14.2673973642192
13.745,-11.6866600257053
13.75,-16.9416760361548
13.755,-19.2735181689221
13.76,-9.09902305788825
13.765,-22.3068879405189
13.77,-9.58054696141303
13.775,-14.0602965082228
13.78,8.24955244213844
13.785,-11.7457448484082
13.79,-14.5204276101699
13.795,-14.8374812046427
13.8,-9.23091592676019
13.805,-8.39469503103351
13.81,-4.64683102309838
13.815,-17.3998034416148
13.82,-16.9221822718233
13.825,-6.15908231888227
13.83,-7.26914939476688
13.835,-9.99635410782681
13.84,-10.2679695337778
13.845,-14.2147650047539
13.85,-15.2164553992762
13.855,-15.479729261668
13.86,-1.40323933330515
13.865,-11.6129841776218
13.87,-13.8187527526694
13.875,-6.06196825333713
13.88,-9.51199786106287
13.885,-9.97661192287186
13.89,-8.49797364986865
13.895,10.2144300326555
13.9,-12.2383941941897
13.905,-9.50668921337267
13.91,-11.7829378368798
13.915,-11.3654595540739
13.92,-12.6762627588079
13.925,-6.98287379749465
13.93,-10.6213065561036
13.935,-12.4469782782942
13.94,-14.9229867279382
13.945,-9.21990140362158
13.95,-13.4734674173886
13.955,-10.377933985102
13.96,-11.8129159310524
13.965,-12.0538910568232
13.97,-7.77826805620739
13.975,-22.0498010776671
13.98,-1.85819584409812
13.985,-9.50582708514879
13.99,-3.95414473483935
13.995,11.5644089642148
14,-18.879105466721
14.005,-14.5789535890361
14.01,-4.67231024994129
14.015,-8.88721045915095
14.02,-12.0806571693402
14.025,-2.73921004797843
14.03,-11.2703011232544
14.035,-10.041115998453
14.04,-13.1964658081154
14.045,4.38957501407328
14.05,2.3638231462246
14.055,-15.7433703066964
14.06,-7.34541037298153
14.065,-2.95256475403184
14.07,-6.77754876032533
14.075,-6.85643622702038
14.08,-17.3460508867499
14.085,-12.2721392965945
14.09,1.54239490857028
14.095,-7.53328860475677
14.1,-15.7571227070874
14.105,-15.7412135733212
14.11,-23.9208363302068
14.115,-17.8454686819965
14.12,-17.1506611695748
14.125,1.18119374748836
14.13,-11.0792898429886
14.135,-12.030132781795
14.14,-23.6249661008089
14.145,-10.3450955634885
14.15,-10.0523880739237
14.155,-7.53366223392658
14.16,-2.28524713016264
14.165,-3.50803809101606
14.17,-9.41328381167182
14.175,2.64006676709228
14.18,-12.5505780862214
14.185,-7.20714578312538
14.19,-8.73884685600555
14.195,2.17531396579901
14.2,0.203594541776553
14.205,-9.73392730633917
14.21,-7.76807227224403
14.215,-7.8324406067043
14.22,-12.5497285383842
14.225,-9.98334722083976
14.23,0.22347527170794
14.235,-6.44297150979894
14.24,-4.49034130742184
14.245,-7.47462025019869
14.25,4.91733565765103
14.255,0.24992640281171
14.26,-5.12572157394508
14.265,-10.3348481485874
14.27,-4.77535855372939
14.275,-10.0200000595832
14.28,-10.8497215197862
14.285,-0.875652493219597
14.29,-4.31923702766369
14.295,-13.8113877943911
14.3,-10.9631652025739
14.305,-4.76917395875302
14.31,-14.1189720530823
14.315,-5.0901740985003
14.32,-6.95794248502297
14.325,-18.7750721600279
14.33,-4.01575362579342
14.335,-5.22848391010515
14.34,-5.20508148419267
14.345,-12.3022981726231
14.35,-10.6505923136905
14.355,-1.74332115347792
14.36,-10.0717597788491
14.365,-8.92452711979281
14.37,7.52164074489878
14.375,-8.61608859430146
14.38,-7.49537459570896
14.385,-3.32898766845818
14.39,-7.91638650033845
14.395,-14.4484345509927
14.4,-5.90125127606304
14.405,0.120152573788729
14.41,-10.4822899353949
14.415,-3.57713778814135
14.42,-0.990675045204775
14.425,-10.0731837076945
14.43,-12.0080671908348
14.435,-1.66780376512538
14.44,-11.6964794917373
14.445,-19.7230664601654
14.45,-7.76115904933578
14.455,-14.7483837171918
14.46,-1.48304995826111
14.465,-16.3384820281809
14.47,-5.21534083481589
14.475,-12.1143579307305
14.48,-7.2893082940458
14.485,-8.57315238759962
14.49,-5.1349892394157
14.495,1.32682115341531
14.5,-2.34968316524416
14.505,-8.29507609077123
14.51,7.84566941187167
14.515,-15.0778949762352
14.52,-7.33472867401004
14.525,-7.00417670582394
14.53,-20.2905533021569
14.535,-3.23531643754909
14.54,-14.7438325345972
14.545,-19.9093962758704
14.55,-9.52531381468482
14.555,-12.409583917601
14.56,-1.24645032449907
14.565,-3.73006899496871
14.57,-7.09656754535904
14.575,6.16529042716161
14.58,-11.6688123880328
14.585,-15.7009911850481
14.59,-9.41385872668637
14.595,-6.53329389748769
14.6,-2.61586649521371
14.605,-8.5523626365303
14.61,-6.81825893113756
14.615,-1.71437739170266
14.62,-6.93023203334739
14.625,-4.03266136320129
14.63,-2.18065352743312
14.635,-21.5116526892825
14.64,-14.3282427497213
14.645,-3.63336441452236
14.65,-12.6854608154114
14.655,4.43404270018132
14.66,-0.80117140193439
14.665,-12.4396495435736
14.67,-5.32166002881068
14.675,-5.76705505671007
14.68,-3.27478687940756
14.685,-12.5831899312931
14.69,0.287279134952307
14.695,-4.74332223901689
14.7,-12.6883128549469
14.705,-11.3058633921553
14.71,-9.89748544610943
14.715,6.38640091397781
14.72,-4.18103092916525
14.725,-6.37168123774634
14.73,-1.81772688378379
14.735,-6.78688064560199
14.74,-4.63494785067738
14.745,-8.62080912894758
14.75,-7.42245340260923
14.755,-7.56020339198827
14.76,-12.5964418435901
14.765,-6.27501123706317
14.77,2.33804408477192
14.775,4.44876168077177
14.78,-7.45609762849452
14.785,-12.6290305006966
14.79,-4.8350913510584
14.795,-9.3217883125303
14.8,-6.87638316040499
14.805,-18.7993967816552
14.81,-10.3692529754911
14.815,-20.2655169345304
14.82,-13.5904119538654
14.825,-15.717592089843
14.83,-13.2873003223265
14.835,-0.00667194748326239
14.84,-9.07345498141011
14.845,-11.794384507644
14.85,-17.2253292344516
14.855,-6.10764838167483
14.86,-10.1154558304941
14.865,-11.8774376237487
14.87,-15.7576239678867
14.875,-15.6485864126068
14.88,-10.1750924730298
14.885,-11.0088752994171
14.89,-13.9100764706445
14.895,-14.3318819379194
14.9,-16.5082927582918
14.905,-15.257063745448
14.91,-14.4225824806572
14.915,-7.3462340800924
14.92,-12.3400193036129
14.925,-11.4873785444672
14.93,-11.3987872665262
14.935,-7.7370448697201
14.94,-14.6230115939563
14.945,-14.3810156964408
14.95,-8.05601256495824
14.955,-14.3625919323705
14.96,-16.8520153225983
14.965,-2.44953723669489
14.97,-16.1626894173497
14.975,-10.5282327375947
14.98,-12.925504984065
14.985,-22.5971766758059
14.99,-8.72428091581253
14.995,-17.1555983379593
15,-15.5856899026714
15.005,4.16145749395724
15.01,-24.1417798733628
15.015,-20.7951164223599
15.02,-10.4882866838014
15.025,-9.57178263700891
15.03,-20.3358893618409
15.035,0.50583487202578
15.04,-19.7576524995554
15.045,-15.1037368232026
15.05,-13.6456521781286
15.055,-10.308759438702
15.06,-17.9495105233879
15.065,-20.420536281813
15.07,-15.6723794408721
15.075,-10.7522952546364
15.08,-12.5317493659273
15.085,-13.7901086208966
15.09,-14.6433660996199
15.095,-9.33340630266943
15.1,-15.8552517555754
15.105,-20.8768116990799
15.11,11.1034437125594
15.115,-16.512067566873
15.12,-16.5087179978118
15.125,-14.2121322629298
15.13,-12.9145865338839
15.135,-22.3528332459125
15.14,-10.3210199519027
15.145,-9.6898736405242
15.15,-13.6448164773526
15.155,-20.0749979199396
15.16,-17.6321954122514
15.165,-2.00066716188086
15.17,-11.9080540072272
15.175,-19.4790716605968
15.18,-20.0349065378577
15.185,-8.60029462991603
15.19,-9.25970424699879
15.195,-20.5064165440709
15.2,-12.5384875059654
15.205,-24.2486521867023
15.21,2.28093380309771
15.215,-13.750437631741
15.22,-13.991800859674
15.225,-17.5618195842028
15.23,-9.27182740127328
15.235,-22.5712103812806
15.24,4.19775788714033
15.245,-12.6353289981897
15.25,-16.0078596197839
15.255,-19.313206997653
15.26,-18.3101146021184
15.265,-3.73983219853913
15.27,-21.2969892472005
15.275,-11.9375538186449
15.28,-21.0437894477479
15.285,-22.6661566097261
15.29,-15.8152095113791
15.295,-21.5275033515566
15.3,-24.414151452671
15.305,-13.4358211467108
15.31,-15.4013970868431
15.315,-16.703416212692
15.32,-3.84123742331939
15.325,-8.15657160693231
15.33,-15.2230458734745
15.335,-11.1125355855314
15.34,-11.6773686395239
15.345,-10.4928345196737
15.35,-24.0322312726297
15.355,-14.1742705983347
15.36,-13.5239155768035
15.365,-22.2010262657921
15.37,-15.6881768794406
15.375,-12.4272704669312
15.38,-17.633419931762
15.385,-12.1873500899034
15.39,-17.985845192377
15.395,-19.0896770851754
15.4,-11.7058962651637
15.405,-16.1220018864887
15.41,-14.2875398962709
15.415,-15.9071739280821
15.42,-26.6407492319673
15.425,-20.5271448864527
15.43,-19.5280510475058
15.435,-13.1859800598192
15.44,-16.4937406675418
15.445,-21.1508206742553
15.45,-12.731484314795
15.455,-12.423810413785
15.46,-15.7326102846857
15.465,-9.8211177511356
15.47,-22.2867653733994
15.475,-10.9624176658392
15.48,-12.4875813594465
15.485,-15.6749760140761
15.49,-7.32683267676116
15.495,-24.6951020632874
15.5,-18.1735457055715
15.505,-21.4428322854119
15.51,-11.4128024503848
15.515,-20.1173571122313
15.52,5.61282084471031
15.525,-10.314669162887
15.53,-10.9313695704022
15.535,1.68154550552709
15.54,-15.5000220104123
15.545,-18.2018366124587
15.55,-12.792700691267
15.555,-18.2911700922934
15.56,-16.1765009883606
15.565,-10.520760357845
15.57,-24.9694097239638
15.575,-4.24409444224815
15.58,-1.08521005330532
15.585,-16.1915766150496
15.59,-17.1620323637667
15.595,-24.6075335150756
15.6,-17.4445309524764
15.605,-22.1726829618645
15.61,-12.7859937232665
15.615,-20.6508591334681
15.62,-8.48037652250741
15.625,-24.1296887510716
15.63,-4.51879355366731
15.635,-14.865300542563
15.64,-15.8149724105338
15.645,-7.34179176681106
15.65,-13.1234760423338
15.655,-18.7144431069082
15.66,-12.9331734112322
15.665,-12.5238745388201
15.67,-13.6530370495456
15.675,-20.4062477854523
15.68,5.1115555068754
15.685,-17.4727646566258
15.69,-9.49078850482195
15.695,-8.56399610653644
15.7,-8.28349602607585
15.705,-6.97584758657555
15.71,-7.67479708865027
15.715,-4.02871423289681
15.72,-17.475403238954
15.725,-17.3832058073495
15.73,-8.08628244959083
15.735,-17.9180875734056
15.74,-19.3315685727577
15.745,-21.1348777436345
15.75,-10.6932627167683
15.755,-15.4264963814707
15.76,-17.5097438815393
15.765,-21.2561730515768
15.77,-0.909604629713982
15.775,-15.401877545586
15.78,-16.4902140832327
15.785,-22.8637575380001
15.79,-16.80763163537
15.795,-23.4593046230928
15.8,-13.6296710261513
15.805,15.1763977273327
15.81,-21.4922562556473
15.815,-17.5110070322491
15.82,-10.7281012815298
15.825,-20.7420940556331
15.83,-9.02818248165489
15.835,-16.0624080347463
15.84,-15.3161198545382
15.845,-9.88751401998752
15.85,-13.0948509879872
15.855,-14.3592546930745
15.86,-4.85332317789252
15.865,-19.5122686591548
15.87,-19.7158768653907
15.875,-16.960713168319
15.88,-1.86473404954123
15.885,-16.9660764665111
15.89,-17.0424552398082
15.895,-9.86707217669854
15.9,-4.67724276587285
15.905,-10.8811168261915
15.91,-3.1944150163213
15.915,-12.8123036757959
15.92,-17.0150311852605
15.925,-11.7984334550858
15.93,0.155346729373349
15.935,-7.06187813391091
15.94,-17.7182087319699
15.945,-6.50867757734509
15.95,-13.5683077382805
15.955,-16.7216084927724
15.96,-10.0157181243712
15.965,-15.430835391044
15.97,-0.18825163853284
15.975,-6.43711418564307
15.98,-10.3426375689647
15.985,-6.16903666950165
15.99,-12.8209553828279
15.995,-7.97535642568667
16,-11.7684725851305
16.005,-18.4364728859052
16.01,-15.5180781503671
16.015,-10.5554127759125
16.02,-17.2019724078578
16.025,-18.0962178930998
16.03,-13.4122848610935
16.035,-19.3230114894962
16.04,-5.7897315292535
16.045,1.54236028765898
16.05,-13.1519483462599
16.055,-12.5373933736054
16.06,-7.68328241324733
16.065,2.81235963205097
16.07,-4.7158750895532
16.075,-11.4380388476451
16.08,-11.8295487340507
16.085,-17.5832691304552
16.09,4.34998410766529
16.095,-12.9017703052978
16.1,-5.4927543303467
16.105,-12.5309073775451
16.11,-8.38633344177088
16.115,-1.12691108237529
16.12,-7.23625203160908
16.125,-4.89336424508749
16.13,-8.43733508163943
16.135,-4.57084406769583
16.14,-5.99330030828813
16.145,-16.499134201942
16.15,-9.66439955757004
16.155,-7.66763472164624
16.16,-5.70799873161999
16.165,11.3630864252462
16.17,-6.03650228734841
16.175,-12.8711948980734
16.18,-8.09169741040298
16.185,-16.6601532642993
16.19,-16.8933706373142
16.195,-13.1219667054335
16.2,-11.8566246121342
16.205,-11.8728570630922
16.21,-14.1004683692387
16.215,-16.495388685849
16.22,-11.7569223676777
16.225,-8.90808546979284
16.23,-15.0901300429271
16.235,-20.0017341091513
16.24,-10.3832613442299
16.245,-25.1640564516178
16.25,7.86070709344936
16.255,-20.566136612706
16.26,-17.5417600280987
16.265,-11.8735311972627
16.27,-20.4571779436992
16.275,-24.5344187842994
16.28,-17.2733929847178
16.285,-23.2862821846842
16.29,-16.2182465621518
16.295,-19.502923701225
16.3,-17.0994330830698
16.305,-6.06812423555626
16.31,-23.2390880361468
16.315,-26.5515720804911
16.32,-14.9145037721451
16.325,-10.2551576162192
16.33,-12.6278276733074
16.335,-17.3575634319101
16.34,-6.66647157101883
16.345,-13.9327208670122
16.35,-10.8515318755843
16.355,-20.980217198203
16.36,-18.1524337146322
16.365,-5.32091271810666
16.37,-22.6449207176077
16.375,-22.7203302726309
16.38,-14.0642397908532
16.385,-8.58930917121408
16.39,0.758964381202162
16.395,-12.9216438656205
16.4,-14.5030900128354
16.405,-23.7315245260822
16.41,-22.9546507565063
16.415,-15.258133254508
16.42,-1.6150190867199
16.425,-1.2968236632614
16.43,-10.1549301535078
16.435,-20.9294141588353
16.44,-20.6678237349937
16.445,-19.8245462351443
16.45,-13.817238226317
16.455,-5.5404536501438
16.46,-10.1466234287145
16.465,-16.3930900202297
16.47,-28.2817076989857
16.475,-9.30113164995627
16.48,-17.9627022354813
16.485,-20.5714940565463
16.49,-23.7919220811497
16.495,-16.283050224588
16.5,-9.30293938823314
16.505,-16.1568245195642
16.51,-31.690810762466
16.515,-19.3904877177419
16.52,-31.2007217182188
16.525,-18.4718986029955
16.53,-25.9961969434604
16.535,-8.39310916657349
16.54,-14.5006028696239
16.545,-15.4954097305427
16.55,-19.6178749518595
16.555,-19.8445767579275
16.56,-24.5768759938763
16.565,-11.5523374244542
16.57,-17.344738255827
16.575,-15.0960158043898
16.58,-19.5814138510938
16.585,-24.2359052479136
16.59,-13.964205335543
16.595,-24.6896803651621
16.6,-15.191193239964
16.605,-14.8454369196144
16.61,-15.1888350241035
16.615,-16.4713951235586
16.62,-16.4480467742172
16.625,-19.4520202536652
16.63,-18.466324086941
16.635,-27.815163025702
16.64,-16.574578260469
16.645,-9.69302478285801
16.65,-28.5777539642632
16.655,-20.1037740568554
16.66,-24.4819708659045
16.665,-12.5583520863599
16.67,-7.83399933210737
16.675,-15.7912992636056
16.68,-17.6316954820425
16.685,-19.2032521390625
16.69,-14.5891665834031
16.695,-19.6984722970238
16.7,-3.19473233578852
16.705,-20.0941893536975
16.71,-18.0345606799423
16.715,-7.36802901390077
16.72,-2.70424141191882
16.725,-15.1132998647277
16.73,-14.2590777206503
16.735,-14.7900003877302
16.74,-3.50595045157974
16.745,-6.27382796630997
16.75,-20.7129725390882
16.755,-6.98339962894811
16.76,-20.1707789367948
16.765,-5.29936660331212
16.77,-17.4125292470281
16.775,-19.4843431719217
16.78,2.09855414542241
16.785,-23.1391030739274
16.79,-21.6804725969255
16.795,-20.3150869695553
16.8,-0.908593679202284
16.805,-19.0951514447989
16.81,-12.7546078307176
16.815,-5.4388859427012
16.82,-12.6414129991676
16.825,-31.00878168468
16.83,-17.941180971437
16.835,-16.77356824051
16.84,-26.0640931139841
16.845,-17.0670545233941
16.85,-13.9549058392998
16.855,-21.4390370365151
16.86,-22.6820773768994
16.865,-25.4685273496314
16.87,-24.8301977982721
16.875,-26.4868289158604
16.88,-11.9696118084469
16.885,-18.2222267566525
16.89,-24.9782051871536
16.895,-22.7143106465395
16.9,-17.173559480377
16.905,-15.4160360559526
16.91,-19.0684634735352
16.915,-20.0024618544486
16.92,-40.2865111000904
16.925,-11.7556486235954
16.93,-15.1545901221603
16.935,-21.9371429540123
16.94,-16.3240839394522
16.945,-30.204179637042
16.95,-17.5486158044838
16.955,-9.8418076948365
16.96,-19.0294012953067
16.965,-33.0386685976522
16.97,-17.7953134181793
16.975,-23.151574846226
16.98,-10.9238636628377
16.985,-21.581697204029
16.99,-21.9202378109803
16.995,-12.1415368703982
17,-18.5517494981478
17.005,-18.9490598425061
17.01,-21.7097536353469
17.015,-6.79910417615255
17.02,-16.1318400336291
17.025,-18.6089706165098
17.03,-14.8144544689322
17.035,-16.701181370953
17.04,-16.4809499671592
17.045,-10.6975474568627
17.05,-15.2531503898687
17.055,-8.21089950284873
17.06,-23.1380330711354
17.065,-22.9619275731992
17.07,-8.34644521520445
17.075,-12.879122962644
17.08,-21.7845229569311
17.085,-7.9002986768823
17.09,-8.6384162345903
17.095,-16.6296264787105
17.1,-19.7893995923281
17.105,-11.5196995054803
17.11,-6.6316123004402
17.115,-16.0932599677075
17.12,-7.40057879615807
17.125,-1.26026642225622
17.13,-16.5801676319407
17.135,-20.4951375822449
17.14,-10.7240151343294
17.145,-20.056965510689
17.15,-22.1413312910538
17.155,-14.2819884112586
17.16,-9.55167971563468
17.165,-14.2281033000198
17.17,-18.3995441540819
17.175,-7.92886646328881
17.18,-27.5310902615368
17.185,-19.370888659872
17.19,-15.2210087948954
17.195,-27.1651958753207
17.2,-24.3795191629312
17.205,-19.3821812422839
17.21,-12.4101561842301
17.215,-23.927787058887
17.22,-14.8543148537487
17.225,-12.0871651224544
17.23,-14.8449669538532
17.235,-13.6095351164057
17.24,-24.7289401328394
17.245,-22.6029557582921
17.25,-17.2010273929172
17.255,-13.7505417932081
17.26,-12.5860288445115
17.265,-18.1511773187378
17.27,-18.1136061431833
17.275,-15.332754371171
17.28,-23.0372932574777
17.285,-3.93149050258383
17.29,-9.41991811981674
17.295,-15.5072810643767
17.3,-6.01591813562482
17.305,3.46385061826871
17.31,-17.3168439815765
17.315,-18.4699104632879
17.32,-21.5721297294765
17.325,-18.6429906435962
17.33,-16.1667368788362
17.335,-1.59777783638881
17.34,-16.7060490637718
17.345,-10.6903710174387
17.35,-14.4012155891165
17.355,-12.0735092457886
17.36,-12.969684715527
17.365,-4.07470026866662
17.37,-2.17148166055523
17.375,-9.15443928733384
17.38,-14.3319715702851
17.385,-18.4180037172893
17.39,-5.57291309748748
17.395,-2.8086730816833
17.4,-8.15345835086821
17.405,-14.4318541823198
17.41,-17.2753770864565
17.415,-19.9056981539579
17.42,-11.1650235023659
17.425,1.60541750305472
17.43,-20.9835664113556
17.435,-7.16226355082217
17.44,-21.6887297458204
17.445,-10.4978578724174
17.45,-3.89067415681151
17.455,-3.37255633663295
17.46,-16.3117704402183
17.465,-15.4900910217093
17.47,-22.9951769215569
17.475,-6.75342957251875
17.48,-12.5962667742359
17.485,-1.83704826827468
17.49,-9.20233006167008
17.495,-22.3361721509552
17.5,-14.6034604655722
17.505,-16.6594279454899
17.51,-11.2807750539325
17.515,-9.38701935990802
17.52,-12.9002409678126
17.525,-6.62090393567458
17.53,-9.25670886569226
17.535,-13.3421008105387
17.54,-9.63276866350493
17.545,-7.74943575882208
17.55,-6.73452059093232
17.555,-0.0121508878267491
17.56,-14.6054685620484
17.565,2.78026832636803
17.57,-10.0642001293606
17.575,3.12073774620313
17.58,9.09083495732757
17.585,-9.89930516903713
17.59,-7.43084556933837
17.595,-1.72866012261292
17.6,-13.8498523766072
17.605,-10.6718337587923
17.61,-5.8268389582183
17.615,-8.80198617449918
17.62,-12.3153095832577
17.625,-7.69433752360172
17.63,-18.7991606807192
17.635,-11.234299021119
17.64,-8.52761120522345
17.645,-7.43621336816923
17.65,-20.3131369846583
17.655,-5.50906883949366
17.66,-0.881526973782428
17.665,-7.1417271862354
17.67,-16.998574904599
17.675,-15.7090146609067
17.68,-5.18282480650011
17.685,-11.3426471416793
